1690614453,200207,10.5248,7.78149,0.0173999
1690614485,200204,10.5908,7.76293,0.0173584
1690614494,191222,10.7619,7.88261,0.0176261
1690614546,200113,10.6681,7.82976,0.0175079
1690614594,191225,10.7241,7.91775,0.0177046
1690614671,200122,10.6423,7.8359,0.0175216
1690614673,191231,10.6966,7.91103,0.0176896
1690614681,191209,10.6693,7.9151,0.0176987
1690614701,200211,10.5659,7.82019,0.0174865
1690614705,191229,10.7251,7.92397,0.0177185
1690614715,200120,10.7044,7.8433,0.0175382
1690614790,191207,10.6466,7.89793,0.0176603
1690614865,200213,10.4849,7.7071,0.0172336
1690614982,200105,10.6856,7.86958,0.0175969
1690614988,200218,10.5835,7.76548,0.0173642
1690615017,200127,10.6434,7.84246,0.0175363
1690615033,191224,10.6595,7.88764,0.0176373
1690615035,200224,10.6105,7.71991,0.0172622
1690615042,191220,10.6841,7.85118,0.0175558
1690615043,200206,10.5396,7.80208,0.017446
1690615049,200111,10.6276,7.85943,0.0175742
1690615069,200205,10.6889,7.81062,0.0174651
1690615074,191223,10.7393,7.92875,0.0177292
1690615079,200114,10.6119,7.80438,0.0174511
1690615098,200115,10.6707,7.82698,0.0175017
1690615131,200202,10.5608,7.75819,0.0173479
1690615205,191214,10.7454,7.9322,0.0177369
1690615214,200215,10.553,7.75899,0.0173496
1690615214,200102,10.8221,7.92593,0.0177229
1690615247,191211,10.6521,7.90461,0.0176752
1690615250,200124,10.6058,7.78383,0.0174052
1690615260,191209,10.657,7.91296,0.0176939
1690615261,191230,10.7556,7.93434,0.0177417
1690615271,200212,10.5262,7.80969,0.017463
1690615280,200121,10.6154,7.80326,0.0174486
1690615900,200112,10.5756,7.81973,0.0174854
1690615907,191221,10.6161,7.85626,0.0175671
1690615913,200225,10.583,7.81833,0.0174823
1690615917,200203,10.5676,7.73933,0.0173057
1690615960,200214,10.5502,7.72218,0.0172673
1690616006,200101,10.7392,7.9367,0.017747
1690616016,200110,10.6772,7.8777,0.0176151
1690616038,200223,10.5718,7.74414,0.0173164
1690616046,200201,10.6479,7.7932,0.0174261
1690616056,191219,10.6064,7.85583,0.0175662
1690616070,200123,10.5055,7.72561,0.017275
1690616267,200131,10.6638,7.79685,0.0174343
1690616300,191218,10.6246,7.87134,0.0176009
1690616334,200222,10.5777,7.75469,0.01734
1690616414,200103,10.7723,7.92573,0.0177225
1690616421,200219,10.5805,7.77272,0.0173803
1690616426,191212,10.6474,7.87286,0.0176043
1690616436,200104,10.7549,7.93747,0.0177487
1690616440,200125,10.6677,7.81745,0.0174803
1690616452,200217,10.5788,7.75295,0.0173361
1690616457,200128,10.5367,7.82247,0.0174916
1690616460,191215,10.6883,7.88922,0.0176408
1690616469,200109,10.7127,7.89872,0.0176621
1690616478,200216,10.6432,7.81887,0.0174835
1690616518,200126,10.6616,7.79217,0.0174238
1690616518,191213,10.6336,7.85987,0.0175752
1690616727,200108,10.5895,7.84464,0.0175411
1690616736,200221,10.5094,7.75775,0.0173469
1690616746,200130,10.5603,7.75343,0.0173372
1690616752,191217,10.611,7.86502,0.0175867
1690617127,200129,10.6608,7.79836,0.0174377
1690617131,191216,10.6503,7.86757,0.0175924
1690617135,200107,10.6235,7.85659,0.0175679
1690617157,200220,10.5629,7.77792,0.017392
1691658447,200306,10.7675,7.82599,0.0174995
1691660959,200304,10.6221,7.79013,0.0174193
1691660979,200308,10.5553,7.83512,0.0175199
1691660998,200306,10.5779,7.84067,0.0175323
1691661017,200305,10.5083,7.69592,0.0172086
1691661018,200307,10.6663,7.81837,0.0174824
1691661748,200303,10.5586,7.75746,0.0173462
1691662428,200229,10.7003,7.88093,0.0176223
1691662656,200302,10.6369,7.81618,0.0174775
1691663002,200301,10.6866,7.8698,0.0175974
1691663163,200228,10.5668,7.80845,0.0174602
