1690614220,200209,9.68546,7.18166,0.0160587
1690614316,200119,9.7162,7.24033,0.0161899
1690614453,200207,9.61374,7.20973,0.0161215
1690614485,200204,9.67825,7.21789,0.0161397
1690614494,191222,9.63251,7.20948,0.0161209
1690614546,200113,9.60379,7.19852,0.0160964
1690614594,191225,9.67951,7.22452,0.0161545
1690614671,200122,9.60699,7.24142,0.0161923
1690614673,191231,9.59924,7.21079,0.0161238
1690614681,191209,9.60492,7.20382,0.0161082
1690614701,200211,9.62595,7.23844,0.0161856
1690614705,191229,9.58064,7.21331,0.0161295
1690614715,200120,9.68049,7.25256,0.0162172
1690614790,191207,9.69125,7.20945,0.0161208
1690614865,200213,9.46259,7.07648,0.0158235
1690614982,200105,9.63726,7.23857,0.0161859
1690614988,200218,9.631,7.22569,0.0161571
1690615017,200127,9.6428,7.23067,0.0161683
1690615033,191224,9.63165,7.19629,0.0160914
1690615035,200224,9.525,7.14555,0.0159779
1690615042,191220,9.58392,7.12324,0.0159281
1690615043,200206,9.66654,7.22749,0.0161612
1690615049,200111,9.64443,7.18172,0.0160588
1690615069,200205,9.60736,7.19173,0.0160812
1690615074,191223,9.69474,7.2205,0.0161455
1690615079,200114,9.63698,7.22903,0.0161646
1690615098,200115,9.66976,7.22348,0.0161522
1690615131,200202,9.53217,7.14715,0.0159815
1690615205,191214,9.62134,7.22273,0.0161505
1690615213,200215,9.53841,7.18697,0.0160706
1690615213,200102,9.5918,7.21443,0.0161319
1690615247,191211,9.68971,7.26028,0.0162345
1690615250,200124,9.66427,7.20491,0.0161107
1690615260,191209,9.60917,7.21753,0.0161389
1690615261,191230,9.6534,7.21702,0.0161378
1690615271,200212,9.67939,7.21303,0.0161288
1690615280,200121,9.63957,7.21236,0.0161273
1690615900,200112,9.61541,7.20819,0.016118
1690615907,191221,9.56873,7.18129,0.0160579
1690615913,200225,9.60887,7.19446,0.0160873
1690615917,200203,9.59174,7.21635,0.0161363
1690615960,200214,9.59104,7.15037,0.0159887
1690616006,200101,9.64982,7.25348,0.0162193
1690616016,200110,9.66095,7.23147,0.0161701
1690616038,200223,9.61795,7.17081,0.0160344
1690616046,200201,9.57619,7.17795,0.0160504
1690616056,191219,9.64057,7.20933,0.0161205
1690616070,200123,9.69515,7.22769,0.0161616
1690616267,200131,9.64715,7.22073,0.0161461
1690616300,191218,9.60201,7.21471,0.0161326
1690616334,200222,9.60699,7.18563,0.0160676
1690616414,200103,9.64175,7.2483,0.0162077
1690616421,200219,9.57781,7.17344,0.0160403
1690616426,191212,9.60868,7.21181,0.0161261
1690616436,200104,9.6243,7.21348,0.0161298
1690616440,200125,9.62455,7.21665,0.0161369
1690616452,200217,9.66123,7.22095,0.0161465
1690616457,200128,9.6984,7.22826,0.0161629
1690616460,191215,9.64201,7.20888,0.0161195
1690616469,200109,9.54342,7.16975,0.016032
1690616478,200216,9.58228,7.1944,0.0160872
1690616518,200126,9.61168,7.20591,0.0161129
1690616518,191213,9.62221,7.22162,0.016148
1690616727,200108,9.58735,7.18499,0.0160661
1690616736,200221,9.60538,7.17891,0.0160525
1690616746,200130,9.64293,7.20573,0.0161125
1690616752,191217,9.67099,7.23468,0.0161772
1690617127,200129,9.67002,7.2271,0.0161603
1690617131,191216,9.57253,7.23579,0.0161797
1690617135,200107,9.58982,7.18482,0.0160657
1690617157,200220,9.51478,7.12043,0.0159218
1691658447,200306,9.54155,7.18244,0.0160604
1691660959,200304,9.48457,7.15451,0.015998
1691660979,200308,9.64475,7.25004,0.0162116
1691660998,200306,9.54916,7.18011,0.0160552
1691661017,200305,9.42549,7.07471,0.0158195
1691661018,200307,9.55176,7.1901,0.0160776
1691661748,200303,9.44123,7.10233,0.0158813
1691662428,200229,9.6511,7.21498,0.0161332
1691662656,200302,9.56653,7.18433,0.0160646
1691663002,200301,9.64181,7.21105,0.0161244
1691663163,200228,9.64406,7.21888,0.0161419
