1000,1687189358,191222,2103,0.72,9.88142,0.2
1000,1687189359,191221,1034,0.611429,5.55556,0.171429
1000,1687189461,200109,1940,0.642857,8,0.162857
1000,1687189603,191109,1955,0.571429,11.8812,0.108571
1000,1687189680,191110,1114,0.645714,8.40708,0.165714
1000,1687190233,200118,1220,0.54,10.4167,0.128571
1000,1687190344,200117,1650,0.551429,12.9534,0.122857
1000,1687190473,200108,1536,0.54,10.0529,0.16
1000,1687191643,200114,1103,0.648571,8.77193,0.16
1000,1687191682,200113,1413,0.628571,7.72727,0.12
1000,1687191959,200115,1051,0.637143,8.92857,0.125714
1000,1687192297,200121,1450,0.617143,9.21659,0.157143
1000,1687192301,191127,0904,0.608571,12.1495,0.145714
1000,1687192343,191128,1034,0.651429,9.21053,0.157143
1000,1687192439,200122,1553,0.665714,8.54701,0.18
1000,1687192546,200119,1539,0.605714,5.6338,0.151429
1000,1687192711,200116,0917,0.625714,11.4155,0.151429
1000,1687192903,200120,1004,0.54,6.87831,0.128571
1000,1687193481,200124,1423,0.662857,8.18966,0.157143
1000,1687193614,191207,1304,0.665714,8.11966,0.142857
1000,1687193693,200126,2012,0.522857,8.19672,0.137143
1000,1687193770,191206,1030,0.551429,8.29016,0.122857
1000,1687194140,191209,1401,0.62,10.1382,0.18
1000,1687194213,191209,2359,0.685714,7.91667,0.177143
1000,1687194370,200111,1124,0.662857,4.29185,0.174286
1000,1687194484,200112,1322,0.58,7.84314,0.125714
1000,1687194562,200110,0849,0.582857,7.35294,0.157143
1000,1687195032,200123,0915,0.682857,9.20502,0.154286
1000,1687195381,200125,1744,0.594286,7.21154,0.125714
1000,1687195754,200127,1631,0.614286,6.45161,0.18
1000,1687198149,191231,0024,0.634286,11.2613,0.134286
1000,1687198274,191230,1639,0.662857,5.5794,0.185714
1000,1687198747,191019,0925,0.622857,7.79817,0.211429
1000,1687511082,191123,1200,0.677143,8.82353,0.202857
1000,1687511514,191106,1945,0.56,9.18367,0.128571
1000,1687512630,191108,1012,0.64,8.03571,0.177143
1000,1687514771,191119,0946,0.722857,9.33852,0.205714
1000,1687517056,191120,1006,0.58,7.88177,0.137143
1000,1687517341,191106,1448,0.548571,10.3093,0.117143
